,target,area,perimeter,length,width,aspect_ratio,rectangularity,circularity,red_mean,green_mean,blue_mean,stddev_red,stddev_green,stddev_blue,contrast,correlation,inverse_difference_moments,entropy
0,16,53834.5,3413.057440519333,1333,896,1.4877232142857142,22.185921667332288,216.38468068402938,4.728081770833334,6.09699375,3.7859463541666667,27.00578089266223,32.422623395361754,24.69434479573963,4.477494851109337,0.9960542253892013,0.9664600176147514,0.7393400700903674
0,8,318711.0,2894.777901649475,1285,370,3.472972972972973,1.4917903680764077,26.29259454451882,17.106947395833334,29.459753645833334,10.590983854166666,39.85014991429811,64.66301742029698,28.13143396890053,10.386832682965736,0.9976617920754839,0.8553998010656418,2.635143608286856
0,15,675771.0,3707.541528701782,1307,902,1.4490022172949002,1.7445465993657614,20.34100928724131,30.413484895833335,54.60359739583333,20.927574479166665,45.43519795327647,73.74586551176674,34.95001042951343,23.44631682710347,0.9973861569263691,0.7057284935911485,5.070048630627703
0,9,384411.5,2977.67234647274,1167,526,2.2186311787072244,1.5968356825953438,23.065211636354462,17.64298697916667,41.844728645833335,8.0227328125,37.03985528756537,83.4478965787082,21.00642824208989,12.366502641252797,0.9966044982130957,0.8354391938340688,2.9021361739773144
0,6,433818.5,3349.465407848358,1364,674,2.0237388724035608,2.119171957857952,25.86085775127794,20.353465625,36.9637671875,14.411886458333333,39.22377526994229,68.0154785554054,29.580586091282495,17.285524425212415,0.9971439577493617,0.8139414458883373,3.244538521163215
0,15,581066.0,3457.375005364418,1338,715,1.8713286713286714,1.64640505553586,20.571573500632645,22.9078359375,46.287340625,14.7915578125,38.870215100143476,69.94174330254101,28.994498854673015,20.344274324778464,0.9977252809715842,0.7479985032577903,4.394893493788777
0,14,801142.0,4091.9477245807648,1429,1058,1.3506616257088846,1.8871585811254434,20.900210175851097,161.44505,184.73424895833332,157.89911822916667,110.34905111771843,83.79131911287422,113.39170731112047,57.81702064667886,0.9967731431842718,0.6352203450418764,6.287558514445315
0,16,48469.0,3374.776150226593,1369,765,1.7895424836601308,21.607316016422867,234.97728577313796,4.6341421875,5.574503125,4.17660625,27.362605863176334,30.900146697888566,26.351619333211048,5.214996232680701,0.9952846807486201,0.9681301704647243,0.7011110571141204
0,14,848396.0,4210.433006286621,1483,1053,1.4083570750237417,1.8406487065002664,20.895603115087525,21.903597916666666,50.68339635416667,15.297719791666667,40.079583439971806,61.0545949689206,33.20287632508641,127.78039033224196,0.9919009082264547,0.6000638417049534,6.788896224866258
0,15,811665.0,3922.6542263031006,1443,858,1.6818181818181819,1.5253756167877142,18.957594794815073,41.975970833333335,74.3884203125,26.46514375,53.00083838463448,86.44623946524044,37.092614769769185,27.419009557802845,0.9963209321419593,0.6518045218566494,5.944950115352782
0,18,1030230.5,4066.9111448526382,1515,939,1.6134185303514377,1.3808414718842046,16.054432731438833,61.703994270833334,118.11504114583333,39.83505260416667,58.4302483458194,111.69982035857942,40.25970399536129,6.050838007084721,0.9983198563608663,0.644642792863961,6.209251465907298
0,16,55070.5,3560.3265478610992,1354,1016,1.3326771653543308,24.980052841357896,230.1763217585555,5.495178125,6.632938541666666,5.139440625,29.56137011018242,34.17360443155124,29.09831735648587,5.781040336385354,0.9938804234308752,0.9645852990946984,0.7600747443530174
0,15,899068.0,4184.242097854614,1479,1011,1.4629080118694362,1.6631322658575325,19.473367902604455,44.842659895833336,81.04840520833334,27.944678125,52.27899095864538,86.03739918790626,36.54056797916729,30.455730773501323,0.9962107362655263,0.6115115358791424,6.544314068057958
0,15,841562.5,4173.2542979717255,1468,1015,1.446305418719212,1.7705399183067212,20.694899589203988,171.74773697916666,204.77078385416667,161.34667708333333,93.38662071449251,56.40641548046038,103.96269299509106,40.49120358294028,0.9961606830194458,0.6272101454774985,6.333125210155037
0,17,800332.5,3974.921250104904,1462,851,1.7179788484136311,1.5545563875014448,19.74179349774692,35.86194739583333,70.68731614583334,21.760627604166668,44.98186046803737,82.95251360062278,30.418280367956587,14.194617098648415,0.99828321475581,0.6683117280670943,5.481805817111688
0,17,741811.0,3862.501982688904,1473,848,1.7370283018867925,1.6838574785221572,20.111486033876165,38.61571927083333,68.27589479166667,18.07144375,50.65107598692928,85.00130012352123,28.76431619933951,12.50399047562262,0.9982824267575144,0.7008546911591952,5.194188449229766
0,16,51228.0,3627.456487417221,1395,1003,1.390827517447657,27.312895291637385,256.8603218572906,4.878320833333333,6.283422395833333,4.2480296875,27.855438360645724,33.71917532749537,26.52504134310229,5.349129429928059,0.9939875561935865,0.9669711683964965,0.7189034383363004
0,16,54264.5,3876.517425298691,1494,1071,1.3949579831932772,29.486570409752233,276.9285140127411,5.1750682291666665,6.457144791666667,4.941394791666666,28.65076741574245,33.79600090207103,28.721079889392925,5.544615804281001,0.9941178548606265,0.9656651944904271,0.7399660379358257
0,14,774247.5,4128.557901859283,1451,1066,1.3611632270168856,1.9977668639550015,22.01491170330512,160.6537515625,176.39079635416667,156.97755677083333,108.1659307790136,89.94664892417467,110.86869478477972,150.4771495570724,0.9921022425767427,0.6417292041437882,6.293570408582502
0,16,56885.5,3463.7538517713547,1386,825,1.68,20.100904448409523,210.9077136644821,5.272071875,6.735192708333333,4.519895833333333,28.687106511808338,34.22537752431101,26.910021483439007,4.281665231197287,0.9961363556564424,0.9639998360571913,0.7780950923488916
0,14,832700.0,4010.952777504921,1400,1030,1.3592233009708738,1.7317161042392217,19.319973800137433,29.333774479166667,54.259047395833335,24.243277604166668,43.815894094794224,64.81306703519913,36.85398246892471,68.33455671966581,0.9948705347598654,0.6183817182913238,6.444431597622074
0,14,765267.0,3872.845127224922,1414,917,1.5419847328244274,1.6943602690302861,19.599602987545293,18.636833333333332,41.64537083333333,15.619059895833333,38.33283202443944,56.947107034620124,33.93836927603043,97.06637630204463,0.9941904988338531,0.6442764453668091,6.181123933140889
0,15,835049.5,3912.9212474823,1454,873,1.6655211912943872,1.5200799473564142,18.335383338351125,43.8036,74.68838541666666,33.40875208333333,53.521775134036176,84.94042634459433,42.93736900592576,36.00094568978205,0.995144762632842,0.6267849730579261,6.176930708019538
0,15,909247.5,4318.165981292725,1528,1060,1.441509433962264,1.7813411639845036,20.507680738185982,165.16955104166667,203.2663546875,151.322440625,95.07247929401511,54.14655881718569,107.46172377565426,64.12141540655058,0.9938463752495887,0.583828644874277,7.045166120036258
0,15,973730.0,4281.805592894554,1509,1070,1.4102803738317757,1.6581906688712478,18.828483394106257,159.296196875,204.615528125,140.85015729166668,93.21683508601278,48.974900577598575,109.80111048066765,49.71775755222067,0.9947366293279123,0.5654492905873382,7.150220755105728
0,14,840648.0,4263.084807634354,1504,1084,1.3874538745387455,1.9393800972583055,21.6189083624571,154.13681354166667,176.02896302083334,150.23812447916666,106.92246316340551,83.16473383190092,109.46501659759427,127.01046174583857,0.9926456158491928,0.6107221113505701,6.841655383998253
0,4,396391.5,2693.1870661973953,1076,499,2.156312625250501,1.3545295497002332,18.298214198672103,10.302313020833333,27.942803645833333,6.9997765625,23.968536430251,54.60363534270922,19.66183974447909,9.720362204241148,0.9988819381645385,0.838931101014812,2.766000847373909
0,16,52627.5,3715.7235391139984,1423,1037,1.3722275795564127,28.039542064509998,262.3457587596952,5.087480729166667,6.1180348958333335,4.580643229166666,28.48133715949547,32.623147497738444,27.590914280542705,5.456245513913689,0.9945427268816629,0.9667838625110653,0.7256226670911707
0,15,767998.5,4042.5192283391953,1316,1082,1.2162661737523106,1.8540557045358812,21.27863753834431,38.655403125,69.10184895833333,27.3955015625,51.96757084625381,84.80753956703785,39.31767904244721,29.977305355296174,0.9960765439604381,0.6679300309050603,5.786260611652606
0,14,908932.0,4209.462438344955,1484,1054,1.4079696394686907,1.720850404650733,19.494939137181944,151.7393265625,170.67760416666667,145.224965625,107.12196563616077,87.46967397981419,111.48077571028817,153.70499973493804,0.991617935438222,0.5722932864742203,7.421743943500169
0,13,615447.0,3425.247149348259,1401,702,1.9957264957264957,1.5980287498354855,19.06308428527294,183.42166041666667,210.49735260416668,176.00690885416665,96.74032234325216,57.61865344002146,106.14148187029367,59.14845611000206,0.9947022126819689,0.7038384851870862,5.142904343280156
0,17,838036.5,4493.881714582443,1456,986,1.4766734279918865,1.71307097005918,24.097963352023978,37.167875,73.47630885416666,19.677613020833334,44.44458764697196,82.83892868958378,28.288119349351664,18.98897467649454,0.9977318023476817,0.6529776976320303,5.453522260528772
0,18,948726.5,3881.5730522871017,1444,889,1.62429696287964,1.3530938579242806,15.880877534506949,50.0578078125,89.80202083333333,35.20665625,52.71182202973374,90.02334352983802,38.4057371130191,12.108002872090617,0.9982125982283245,0.6247272128954198,6.203836205740813
0,18,943573.0,3868.1487451791763,1460,916,1.5938864628820961,1.4173360195766518,15.857357846007925,53.47221979166667,107.40609479166666,33.053406770833334,55.58562342355286,109.18003378660944,38.15280276276346,3.8939245140659047,0.9990545644249459,0.699338147856051,5.608463096690808
0,11,684210.0,3673.316128373146,1461,716,2.0405027932960893,1.5288814837549876,19.720921031505355,29.809214583333333,51.44903541666667,19.243497916666666,51.04705232356509,71.68204864122485,37.89920036005044,134.62352348784876,0.9874553659351162,0.6677590517854024,5.87538202912798
0,18,1046799.5,4064.2980128526688,1444,1020,1.415686274509804,1.4070316235344018,15.780021233558243,56.6751734375,114.37575260416666,53.1866375,54.57937073748765,105.91959650623177,50.41449967917886,5.996482930497812,0.9986435373216414,0.6424810777135326,6.578872995132807
0,17,923333.5,4237.631929516792,1506,895,1.68268156424581,1.4597867401106968,19.44857883967192,50.260083333333334,89.74156510416667,30.922784895833335,53.28411448696249,92.6421239313347,35.83967912533331,13.847540425740876,0.9977652900355374,0.6306144537652877,5.888016488487976
0,14,972178.5,4282.023845076561,1494,1060,1.409433962264151,1.6289601138062608,18.86045434023099,36.2941671875,67.15725052083333,32.10098020833333,49.05959859296955,70.71068996182868,46.27854899137962,149.20809714205978,0.988532560772167,0.5401405943962116,7.734467888473165
0,14,911269.0,4054.92839384079,1406,1025,1.3717073170731708,1.5814759417910629,18.04345838514889,149.97471197916667,180.822553125,143.3920609375,108.13978627026452,75.56701043956433,113.49822221071184,66.98593067975465,0.9958097099899236,0.5902435911226294,7.004695164979332
0,15,925307.5,4138.567998766899,1433,1052,1.3621673003802282,1.6292054263042286,18.51032773474489,164.01495677083332,205.60400833333333,147.12432447916666,91.84754790969745,49.09320471239642,107.95267708963833,43.15038910538289,0.9953663186656736,0.588653626327265,6.84952981532636
0,17,760299.5,3961.416639685631,1365,836,1.6327751196172249,1.5009085235489434,20.640315813936738,36.476511458333334,68.54439166666667,20.734891666666666,47.12940924727094,84.14993842964635,30.770928918866403,7.930226470287936,0.9989428578015851,0.723999649904567,4.881595022634194
0,15,874971.5,4340.626874804497,1505,1035,1.4541062801932367,1.780257985545815,21.533320418179397,42.898127083333335,71.409196875,30.744078125,52.85373008983236,78.63495962092279,40.10350636470454,39.584393191287276,0.9957098053423727,0.6133456226404791,6.5271506752512085
0,15,857676.5,4095.313165307045,1426,1029,1.3858114674441204,1.7108478546398322,19.554680490764536,43.322990104166664,72.44726041666667,32.125542708333334,52.49992447213714,80.792615411278,40.510994848457116,31.975638131936876,0.9961702374449992,0.6245055438016385,6.265673855655377
0,14,796303.0,3988.6928981542587,1393,1038,1.342003853564547,1.8158088064467923,19.97941868332308,166.35057552083333,200.57658177083334,159.51617708333333,102.99183453895759,63.14770097444067,110.17464703242139,53.96216650085421,0.9958037002353654,0.6346208261912332,6.193298967447659
0,15,757701.0,3810.8796186447144,1394,877,1.5895096921322691,1.613483418921184,19.16693190031646,37.41060260416667,64.91971979166667,27.240797916666665,50.332674369114166,80.31813691556947,38.63876093473577,33.02129996476636,0.9958976878937076,0.6628255997385946,5.670663765197329
0,6,441906.0,3230.796363711357,1211,769,1.5747724317295189,2.107368987974818,23.62051011701703,24.616790625,38.67306510416667,19.895179166666665,46.57194486481729,70.16047751205613,38.079107899558714,16.858706973245116,0.9969185436557108,0.801336525105979,3.5327696463634224
0,16,51847.5,3684.821950674057,1423,970,1.4670103092783504,26.622498673995853,261.88172637387265,4.5977994791666665,5.9832729166666665,4.049544270833334,26.75171123520653,32.1431545880511,25.73941607022312,4.58083516412729,0.9956365252789124,0.9678447552673757,0.7051233216681332
0,16,55416.5,3585.9346268177032,1396,954,1.4633123689727463,24.032264758691003,232.0414885063153,5.368117708333333,6.853835416666667,4.698754166666666,29.105715267414592,35.085908696221345,27.852765102670936,3.8212935309078198,0.9959229851099843,0.9653062026052484,0.7522959757464788
0,4,233954.0,2024.9646323919296,805,353,2.2804532577903682,1.2146191131589972,17.526871788634445,5.3086130208333335,13.870896354166666,4.8272265625,19.033332690726297,37.69802192062325,18.850826210499648,6.13680864952997,0.999117900034188,0.9025652553261667,1.8219061121535116
0,16,55048.0,3553.0747015476227,1407,880,1.5988636363636364,22.49237029501526,229.33330611062578,4.447594270833333,5.885406770833334,3.9398807291666667,25.79376066137345,31.493806156200442,24.702103080725216,5.61630269454881,0.994915883274278,0.9667991193702892,0.7147697584629963
0,15,790814.0,4179.982212901115,1457,1008,1.445436507936508,1.8571446635997846,22.094008578717254,174.60266041666668,211.46468177083332,161.82127708333334,93.1034803458255,49.77239044429509,106.942492333274,40.82657361445584,0.9956978084304093,0.6397553109085063,6.145090054472497
0,16,68649.5,3702.0767765045166,1448,963,1.5036344755970925,20.312223686989707,199.6427134812937,7.405359375,9.433330208333333,5.79830625,34.4578766458957,43.52361704357242,30.145213824191263,1.9270869028816837,0.9970093638143775,0.9604606991350038,0.8656029095920409
0,9,513963.0,3510.5667847394943,1348,627,2.149920255183413,1.6444685706947777,23.978533766275376,27.993372395833333,53.261378125,12.304525520833334,48.472371107285085,98.490266070523,25.36223745426109,13.875233829866648,0.9949155542167945,0.7783596360720957,3.824949749836776
0,15,948997.5,4372.4603526592255,1498,1068,1.402621722846442,1.6858463799957324,20.14590084333925,169.84790052083332,209.03536927083334,153.4351640625,85.82589815057345,46.13020795524174,100.61884609779226,69.72470575925746,0.9914147396642434,0.5624327614913749,7.312164343035661
0,14,897047.0,4252.207611441612,1482,1054,1.4060721062618595,1.7413000656598818,20.156435026037634,146.2046640625,177.1211765625,143.6176875,111.61254959315292,79.52954922602584,113.96111334055583,93.95428533635538,0.9945515092471996,0.5930555914191386,6.924804154781945
0,16,47365.5,3443.601605653763,1349,890,1.5157303370786517,25.347774223854916,250.3592703225169,5.937165625,6.7306609375,5.803994270833333,32.591642553595214,35.17312515304704,32.89470942745405,5.006057197907484,0.9946992015641324,0.9664027969248217,0.7446435920357893
0,4,242096.5,2018.6042433977127,779,389,2.0025706940874035,1.251695088528748,16.83115241840858,4.9718234375,13.772408854166667,4.285378645833333,17.752105958932326,36.78891156652382,17.180734794851027,6.920205827999171,0.9990679523863231,0.8992829335717968,1.860183862140201
0,16,61752.0,3822.132649898529,1464,1070,1.3682242990654205,25.367275553828215,236.5704429560233,5.788684895833334,7.499686458333334,4.995665625,30.035566514094302,36.714564760142416,28.383922550243017,6.077796099789488,0.9941446689798626,0.9606889522464264,0.8360523473026834
0,15,755987.5,3822.102925658226,1317,877,1.5017103762827821,1.5278149440301592,19.323693545627634,31.18016666666667,60.46374375,22.256293229166666,43.493265275755284,75.25146706117661,34.1014212455754,32.33667828016816,0.9966503610956807,0.6683054980826665,5.640631531378912
0,16,48146.5,3364.9741792678833,1316,879,1.4971558589306029,24.02592088729191,235.17911431027312,4.251804166666667,5.692422395833334,3.522384375,25.602042498174168,31.990333365407665,23.83574923613879,4.556693600842673,0.9944892799091388,0.9699892982834588,0.648176386793698
0,16,53103.5,3617.934638261795,1410,956,1.4748953974895398,25.383637613339985,246.48942248127724,5.017954166666667,6.264068229166667,4.106139583333333,28.19605891014855,33.182037980402036,25.75233262115329,5.837759596596378,0.9943945002456627,0.9661819864812795,0.7415194963696635
0,17,882429.0,4067.791306257248,1523,856,1.7792056074766356,1.477385716017946,18.75156654106115,46.114058854166665,82.87595052083333,24.936963541666668,50.81018907675192,88.94239405460269,31.006616033731465,13.08349784823031,0.9980887568365215,0.6480813392881402,5.478764836346286
0,7,663500.0,4354.526368021965,1087,1076,1.0102230483271375,1.7627912584777694,28.57859817603401,30.119784895833334,54.4428515625,22.677717708333333,43.372552584838324,74.74769624859863,34.26756899994722,18.830729111138673,0.9977383524599885,0.7192532953564095,4.685629398211375
0,8,316008.0,2385.135330080986,977,480,2.035416666666667,1.4840130629604313,18.002299127871872,15.843527604166667,27.020714583333334,9.841102604166666,37.59443767359091,60.14047559039908,25.985985807516183,13.973384626832516,0.9971461163141333,0.8581389452792489,2.499372945576016
0,15,686267.5,3799.8430441617966,1444,799,1.8072590738423029,1.6812044865886844,21.039619623929134,28.990897395833333,55.2361484375,20.012963541666668,43.61413945467415,73.96700113098598,34.09845716311691,26.26580731746111,0.997154414843893,0.7039306327337617,5.143327731570301
0,16,51329.5,3742.9539479017258,1451,1015,1.4295566502463055,28.692369884764123,272.9366983140906,4.928959895833334,6.184783854166667,4.4610828125,28.166895179141893,33.00252902604191,27.60546062441001,5.9001135764890265,0.994246236805377,0.9665383848600997,0.7327745775110079
0,16,61972.5,3592.5519416332245,1367,1032,1.324612403100775,22.764032433740773,208.26059063830976,5.574835416666667,6.936463541666667,5.2902484375,29.234064991212115,34.344350860587426,29.140036946448124,5.718783886857283,0.995329415684354,0.9624143762063511,0.8253186942891539
0,18,941172.0,3719.5801973342896,1303,987,1.32016210739615,1.3664463031199399,14.700051472420974,43.594426041666665,72.4675625,32.378144791666664,47.40852477374355,73.4637080674323,37.0260251835319,11.663895550564341,0.9988184844637362,0.6350702482781553,6.042617441259669
0,16,56726.5,3398.0036185979843,1335,873,1.529209621993127,20.545159669642935,203.54558437423418,4.826135416666666,6.0556859375,4.240073958333333,27.10812027139337,31.71339391745804,25.863095045409068,5.795530363556911,0.9955116454870869,0.9646197308453914,0.7680399797974877
0,15,900838.5,4228.259347915649,1440,1064,1.3533834586466165,1.7008154069791643,19.846151239357635,42.66956354166667,80.88952135416666,27.451605729166666,50.903606006405234,86.03253061578694,38.01335932486392,39.824518403228204,0.9950946515711674,0.6036263187397501,6.61095920938143
0,18,1021352.5,3890.3182213306427,1368,968,1.4132231404958677,1.296539637392575,14.818170869721488,52.42763854166667,115.79174114583333,33.07168333333333,50.82210329778775,108.83699085204827,35.91087960492923,3.2790893744100558,0.9992572072835859,0.7017781914941171,5.755270444136648
0,14,933475.5,4348.533511757851,1547,1056,1.464962121212121,1.7500534293615633,20.25735405254992,35.84083177083333,61.73665520833333,32.116897395833334,47.06568951515873,66.32044869529838,43.43944652831512,88.1529254874413,0.993242542566673,0.5686319100418995,7.198496718374328
0,15,17.5,16.242640614509583,5,6,0.8333333333333334,1.7142857142857142,15.07562137897807,173.23498385416667,212.30836614583333,158.73668229166665,92.76928075531852,47.930917599004935,107.62898165898969,61.49126819509058,0.9932909822332802,0.6210592524227373,6.442935700676152
0,18,1025034.5,4001.0431793928146,1490,972,1.5329218106995885,1.4129085411271523,15.61737338925252,57.18520208333333,107.1464640625,40.2328953125,54.88451873764884,98.78174422710514,41.56147717892436,3.975361635703995,0.9992385375011992,0.692057298195228,5.798369088555349
0,14,839172.5,4085.278678536415,1442,1034,1.3945841392649903,1.7767836767768248,19.888046714238417,22.498847395833334,56.92676927083333,12.625778645833334,44.98911634269452,68.16970739654926,32.05324994155174,82.74087465425944,0.9943491488682868,0.6126549539029722,6.63895290597754
0,9,545036.0,3357.9982488155365,1220,664,1.8373493975903614,1.48628714433542,20.68882099356411,27.431013020833333,58.5701578125,17.517236458333333,45.37652831637406,94.45180594690243,30.897259381367554,16.620385142031278,0.9959072825172852,0.7602540989209716,4.0051807188796245
0,16,44824.0,3389.369077682495,1358,812,1.6724137931034482,24.600571122612887,256.28731806064354,3.9401901041666667,5.2355140625,3.2274322916666667,24.727866857835924,30.939032324027174,22.381419460184087,5.088548437442139,0.9930213672194884,0.9720275473592828,0.605089421666068
0,14,959697.0,4260.349750518799,1481,1065,1.3906103286384977,1.6435031056677263,18.912823523201165,147.42423802083334,180.986875,141.3548296875,107.79977130521125,74.24370141371841,112.75933524065185,96.23971552955,0.9938462519068618,0.5591152696300876,7.369534528581911
0,16,66977.5,3639.993520140648,1426,944,1.5105932203389831,20.098450972341457,197.820952210308,5.365728125,7.5258453125,4.7172890625,28.44561714228133,35.812036642421745,27.93242265653514,4.241104878718161,0.9969823542502391,0.9602232570255308,0.8764204557915776
0,18,1042738.5,4203.587332248688,1558,959,1.6246089676746611,1.4328827409748466,16.945903944125625,60.3013234375,117.7247734375,39.96414583333333,57.06942242164522,109.63224597786814,40.4112435094335,4.273809132101956,0.9989271826208973,0.6704663627619539,6.276418914935345
0,16,44176.0,3525.8930011987686,1366,949,1.4394099051633298,29.344757334299167,281.4179974624787,4.444880729166667,5.5332515625,3.5918041666666665,26.830558980373773,32.11485786011296,24.161741239060504,4.983982161038412,0.9924855917282048,0.971953295955745,0.614194211516477
0,18,1179120.0,4175.570089459419,1464,1095,1.336986301369863,1.3595562792591085,14.78677791233135,66.6505546875,139.34314947916667,36.2848984375,54.03085651924035,111.50069011369743,35.531733484911925,3.3850800248100392,0.9990062598940209,0.662156525166762,6.220053659108106
0,16,61693.0,3575.775241971016,1380,974,1.4168377823408624,21.787236801582026,207.2547708993383,5.202843229166667,6.624015625,4.767428645833333,28.465612074399775,33.16022376155539,28.00482907841172,5.376529792868183,0.9963766572544245,0.9624059426834453,0.8330190571202541
0,17,821416.5,3959.1264377832413,1515,922,1.643167028199566,1.7005136858098175,19.082502178071927,37.571044791666665,73.52733229166667,19.040175,45.95432805754983,83.99486022115188,28.991657466175386,8.92335460647884,0.9988999124315276,0.6975607204326882,5.146653813844108
0,14,753458.0,4407.639068841934,1464,961,1.5234131113423517,1.867262674230017,25.78416071125636,16.30025,45.558009375,11.278497395833334,40.96141131118614,61.9838256499555,32.163278105183046,144.15259778648885,0.9912935940130272,0.6393830180267431,6.2488532558320955
0,5,496281.0,5723.427952885628,1173,1078,1.088126159554731,2.547939574555544,66.00620924813275,22.201213020833332,49.49635260416667,13.868609375,41.40357530716495,83.49826243968495,30.72295104443357,25.89663209663028,0.9954286899232395,0.7723927400215177,3.9569769711503815
0,15,39.5,24.242640614509583,8,7,1.1428571428571428,1.4177215189873418,14.878623391500495,177.85098177083333,219.9465421875,162.0732328125,84.72957411994082,37.933801234735874,100.95589877194391,44.468356503504324,0.9935270145507034,0.6159162536275161,6.489552193649662
0,18,962400.5,3824.7202409505844,1390,905,1.5359116022099448,1.3070961621487105,15.19999721689369,50.78894427083333,106.8569953125,33.14724635416667,52.341123707845846,107.01104548311143,36.94124795241786,3.364384292572436,0.9992652347271103,0.712054740683859,5.58368659445523
0,15,747917.5,4032.0928225517273,1420,925,1.5351351351351352,1.756209742384688,21.737387518908378,37.44891770833333,67.51981770833333,24.629123958333334,50.05711026933283,83.88920755208487,36.059222105841144,22.02211409687656,0.9970482420833486,0.679776990671449,5.447883941443317
0,13,762142.5,3766.7059609889984,1253,955,1.3120418848167539,1.5700672774448348,18.616038072342185,33.4157984375,73.19944270833334,10.887050520833334,48.203589895845646,89.41159952655894,32.675533743704776,9.391732932377723,0.9988306961853701,0.7073633637576776,5.441215984669683
0,18,1074482.0,4019.697944164276,1394,1018,1.3693516699410608,1.320721985105381,15.037917398633487,58.083086458333334,116.7190453125,55.1793671875,53.30701117480181,102.6914308863423,51.08796724987747,5.931893182702716,0.9986648242432395,0.6438605767552534,6.232917618832179
0,16,59399.0,3812.8778413534164,1462,1058,1.3818525519848772,26.040775097223857,244.75222534190624,5.708916145833333,7.364213020833334,4.865059895833333,30.11375509149725,36.576138829679046,28.47438236492796,5.606379054402315,0.9943304626331437,0.9625289756644546,0.8045596251545245
0,17,923473.0,4175.084804058075,1491,1052,1.417300380228137,1.6985141958671233,18.875844904048797,45.79944270833333,73.82977083333333,24.091427604166668,49.612076462686204,76.21645739103295,30.483535529676168,10.389400891857889,0.9988803084999408,0.6717425427634183,5.742795001639817
0,10,870977.5,3907.832943081856,1462,877,1.6670467502850628,1.4721092106282883,17.5333556963708,49.1611,82.87717135416666,38.1143515625,56.72223691226986,90.56904455935583,44.37141571523631,27.72986479752906,0.9958189985223761,0.6248020588691642,6.403056091557286
0,16,48817.0,3470.35389983654,1353,919,1.472252448313384,25.470778622201284,246.70414384560058,4.554789583333333,5.6544791666666665,3.807156770833333,26.796563896201814,31.5525668815085,24.8695214555179,5.124679647569558,0.9942311997522283,0.9689259280826317,0.6685198606477503
0,14,840441.0,4239.829975962639,1493,1087,1.3735050597976082,1.930999320594783,21.38895915962138,27.211815104166668,50.0038453125,24.104014583333335,43.24960544722709,61.93201138904454,39.09669921233488,92.72296515268768,0.9938006478222486,0.6124852300192924,6.605058745182666
0,15,910929.5,4289.3821432590485,1446,1045,1.383732057416268,1.6588221152130873,20.197829986743855,166.34008020833335,205.44653072916665,151.84614947916666,92.07630890232785,50.836923152571046,106.33383909060369,37.90037101645838,0.9960449892388339,0.6040779372873457,6.68726265600598
